Hybridization REF	TCGA-41-2571-01A-01T-0919-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.71294373728287
ebv-miR-BART1-5p	5.79405800896542
ebv-miR-BART10	5.8342617171975
ebv-miR-BART11-3p	5.99145982310523
ebv-miR-BART11-5p	5.71716945263802
ebv-miR-BART12	5.77422715096918
ebv-miR-BART13	8.499714907711
ebv-miR-BART14-3p	5.83647023826996
ebv-miR-BART14-5p	5.76021491699064
ebv-miR-BART15	5.73252270983893
ebv-miR-BART16	5.8551391526615
ebv-miR-BART17-3p	5.78779614289441
ebv-miR-BART17-5p	5.85544183989867
ebv-miR-BART18	5.69924068575829
ebv-miR-BART19	8.71202413842777
ebv-miR-BART2	5.80787455575846
ebv-miR-BART20-3p	5.71570592446793
ebv-miR-BART20-5p	5.71029339504599
ebv-miR-BART3-3p	5.72934513247605
ebv-miR-BART3-5p	5.7222123898744
ebv-miR-BART4	5.8490953965519
ebv-miR-BART5	5.76268530911873
ebv-miR-BART6-3p	5.69116480179482
ebv-miR-BART6-5p	5.72681320943106
ebv-miR-BART7	6.55896373713922
ebv-miR-BART8-3p	6.07432008789624
ebv-miR-BART8-5p	5.73498279838808
ebv-miR-BART9	5.77995310274024
ebv-miR-BHRF1-1	6.04718446750888
ebv-miR-BHRF1-2	5.73064803390325
ebv-miR-BHRF1-2*	5.81152057514026
ebv-miR-BHRF1-3	5.7470041841217
hcmv-miR-UL112	5.91743553227169
hcmv-miR-UL148D	5.90783739666257
hcmv-miR-UL22A	5.88021380636809
hcmv-miR-UL22A*	5.73354977596557
hcmv-miR-UL36	6.48659126632405
hcmv-miR-UL70-3p	8.94312480022466
hcmv-miR-UL70-5p	5.69142558766844
hcmv-miR-US25-1	6.10485489797159
hcmv-miR-US25-2-3p	5.80004433052845
hcmv-miR-US25-2-5p	6.03672284727821
hcmv-miR-US33	6.50803808921755
hcmv-miR-US4	7.25068530676479
hcmv-miR-US5-1	5.90229457869024
hcmv-miR-US5-2	5.70618210756699
hsa-let-7a	14.1250371732081
hsa-let-7b	14.5218095883057
hsa-let-7c	12.4810365982950
hsa-let-7d	11.5410550906764
hsa-let-7e	11.3792586371486
hsa-let-7f	12.5180273785812
hsa-let-7g	11.2596969231467
hsa-let-7i	10.2357262508357
hsa-miR-1	5.9988890978442
hsa-miR-100	9.89900512128918
hsa-miR-101	10.1134583576420
hsa-miR-103	10.5820607254686
hsa-miR-105	5.70610143249309
hsa-miR-106a	10.2686984225437
hsa-miR-106b	11.0625390147142
hsa-miR-107	10.8978831056371
hsa-miR-10a	6.43452450964098
hsa-miR-10b	10.4776006101792
hsa-miR-122a	5.72845568151826
hsa-miR-124a	10.9548970328408
hsa-miR-125a	10.1007491541119
hsa-miR-125b	12.5687267544740
hsa-miR-126	10.9850300396645
hsa-miR-126*	6.37706970933411
hsa-miR-127	8.30021648449789
hsa-miR-128a	7.58093893571643
hsa-miR-128b	8.05985353746391
hsa-miR-129	6.61096385288028
hsa-miR-130a	10.3107283032677
hsa-miR-130b	9.22981086881385
hsa-miR-132	7.43527022827121
hsa-miR-133a	6.13723212520604
hsa-miR-133b	6.25482841425867
hsa-miR-134	7.13904132109694
hsa-miR-135a	6.8422447121772
hsa-miR-135b	6.09762209855643
hsa-miR-136	8.02809773387294
hsa-miR-137	7.54485943205852
hsa-miR-138	7.08752336271034
hsa-miR-139	7.85742430803436
hsa-miR-140	8.72966275218338
hsa-miR-141	6.14327021216702
hsa-miR-142-3p	9.30383021514028
hsa-miR-142-5p	7.48561427471203
hsa-miR-143	9.33457522883928
hsa-miR-144	7.38350607231703
hsa-miR-145	10.3111689451374
hsa-miR-146a	6.83716728817265
hsa-miR-146b	7.16739963971161
hsa-miR-147	5.76509874583134
hsa-miR-148a	8.30397478138113
hsa-miR-148b	7.04830719152333
hsa-miR-149	8.87850867197178
hsa-miR-150	5.98352206789381
hsa-miR-151	7.69695036084017
hsa-miR-152	7.35812900751159
hsa-miR-153	6.00762639765467
hsa-miR-154	6.27043975919045
hsa-miR-154*	6.34339535504996
hsa-miR-155	8.22734526896554
hsa-miR-15a	8.87793678140813
hsa-miR-15b	10.9297200570255
hsa-miR-16	11.1717224168938
hsa-miR-17-3p	8.06777149456866
hsa-miR-17-5p	9.4860918998934
hsa-miR-181a	9.80838272153675
hsa-miR-181a*	6.7987551303769
hsa-miR-181b	10.1098966832375
hsa-miR-181c	7.73501964868469
hsa-miR-181d	8.95445645995042
hsa-miR-182	8.73398444666374
hsa-miR-182*	5.90397790619182
hsa-miR-183	6.91086111305746
hsa-miR-184	6.35622019949179
hsa-miR-185	8.98852122672495
hsa-miR-186	7.25324737665499
hsa-miR-187	5.85160216374376
hsa-miR-188	7.85142112864473
hsa-miR-189	6.09612663270856
hsa-miR-18a	8.54823059725073
hsa-miR-18a*	5.90113635208076
hsa-miR-18b	6.29468507159422
hsa-miR-190	5.85698795111889
hsa-miR-191	7.32573772051116
hsa-miR-191*	6.01895803193308
hsa-miR-192	6.8651366075075
hsa-miR-193a	7.41278312244816
hsa-miR-193b	8.43858312269588
hsa-miR-194	6.42062406342741
hsa-miR-195	10.4160604466096
hsa-miR-196a	6.36113709347916
hsa-miR-196b	6.5020783256786
hsa-miR-197	7.53577555977806
hsa-miR-198	7.87662042523436
hsa-miR-199a	6.64279139821109
hsa-miR-199a*	7.44077769345116
hsa-miR-199b	6.1293764124534
hsa-miR-19a	9.82595547393292
hsa-miR-19b	11.2101709409537
hsa-miR-200a	5.74328178789691
hsa-miR-200a*	6.51454414577648
hsa-miR-200b	5.93551395737138
hsa-miR-200c	6.12849105622842
hsa-miR-202	7.9510937335758
hsa-miR-202*	5.70106093466087
hsa-miR-203	5.82867605256653
hsa-miR-204	7.35661739648278
hsa-miR-205	5.97646096247723
hsa-miR-206	6.13741739841217
hsa-miR-208	5.66662917695412
hsa-miR-20a	10.5886174293413
hsa-miR-20b	8.47220303842505
hsa-miR-21	13.9701293406011
hsa-miR-210	10.0523003477106
hsa-miR-211	6.42244534764037
hsa-miR-212	7.7310319582503
hsa-miR-214	7.20645678071864
hsa-miR-215	6.35986403714641
hsa-miR-216	5.71273197298674
hsa-miR-217	5.76749229707892
hsa-miR-218	6.56604375755571
hsa-miR-219	12.5861927971620
hsa-miR-22	11.3027980722898
hsa-miR-220	5.73131091214368
hsa-miR-221	6.95504396052622
hsa-miR-222	8.04316209492089
hsa-miR-223	9.69092428475665
hsa-miR-224	5.78700848767367
hsa-miR-23a	9.2631391508446
hsa-miR-23b	11.1111516184963
hsa-miR-24	11.4715835397771
hsa-miR-25	10.3120770430396
hsa-miR-26a	11.1349172256860
hsa-miR-26b	8.65674513477809
hsa-miR-27a	8.9092070407828
hsa-miR-27b	9.57959575443104
hsa-miR-28	7.05572310253137
hsa-miR-296	6.72477418773357
hsa-miR-299-3p	6.63716861551004
