Hybridization REF	TCGA-28-2509-01A-01T-0792-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.84229959951668
ebv-miR-BART1-5p	5.75135674003831
ebv-miR-BART10	5.773633109243
ebv-miR-BART11-3p	5.99620936574515
ebv-miR-BART11-5p	5.74879778610727
ebv-miR-BART12	5.79658720514008
ebv-miR-BART13	8.20304799557954
ebv-miR-BART14-3p	5.78074016382713
ebv-miR-BART14-5p	5.81616204662359
ebv-miR-BART15	5.76374910688241
ebv-miR-BART16	5.84177890590982
ebv-miR-BART17-3p	5.90646352169873
ebv-miR-BART17-5p	5.81137659689937
ebv-miR-BART18	5.77130810877815
ebv-miR-BART19	6.83771207508122
ebv-miR-BART2	5.83964076179187
ebv-miR-BART20-3p	5.77396353923119
ebv-miR-BART20-5p	5.77660589259868
ebv-miR-BART3-3p	5.74330558016505
ebv-miR-BART3-5p	5.7560347538319
ebv-miR-BART4	5.86755805964044
ebv-miR-BART5	5.78785571987479
ebv-miR-BART6-3p	5.72299532045115
ebv-miR-BART6-5p	5.75436922558043
ebv-miR-BART7	6.29304614689835
ebv-miR-BART8-3p	6.02006680307275
ebv-miR-BART8-5p	5.77047843081653
ebv-miR-BART9	5.78638314143945
ebv-miR-BHRF1-1	5.88544828166595
ebv-miR-BHRF1-2	5.7209964454749
ebv-miR-BHRF1-2*	5.76502114860666
ebv-miR-BHRF1-3	5.70490347627718
hcmv-miR-UL112	5.83252588243811
hcmv-miR-UL148D	6.08938228390836
hcmv-miR-UL22A	6.01786305558501
hcmv-miR-UL22A*	5.7253388933755
hcmv-miR-UL36	6.69629163790129
hcmv-miR-UL70-3p	7.02278994346637
hcmv-miR-UL70-5p	5.7553370468302
hcmv-miR-US25-1	6.05368171684517
hcmv-miR-US25-2-3p	5.76545886228034
hcmv-miR-US25-2-5p	6.05632050624886
hcmv-miR-US33	6.86078401249597
hcmv-miR-US4	6.5218675077119
hcmv-miR-US5-1	5.83547638290535
hcmv-miR-US5-2	5.73124661596199
hsa-let-7a	14.3952509137418
hsa-let-7b	13.7447252099464
hsa-let-7c	12.9517288023683
hsa-let-7d	11.9108347642684
hsa-let-7e	11.8141729373845
hsa-let-7f	13.1119247302733
hsa-let-7g	11.7239071805863
hsa-let-7i	10.5641552771609
hsa-miR-1	5.77145545768322
hsa-miR-100	11.6759497242077
hsa-miR-101	10.1820569080263
hsa-miR-103	10.3620714565173
hsa-miR-105	5.79081906483801
hsa-miR-106a	9.85394436995921
hsa-miR-106b	11.3040548288794
hsa-miR-107	10.8739037231623
hsa-miR-10a	8.05341715137655
hsa-miR-10b	9.21249091863424
hsa-miR-122a	5.87431160924698
hsa-miR-124a	6.23919194534587
hsa-miR-125a	10.5452279870557
hsa-miR-125b	13.1894808780192
hsa-miR-126	10.2831761686847
hsa-miR-126*	6.44432024632107
hsa-miR-127	6.54378650159352
hsa-miR-128a	6.5413778840557
hsa-miR-128b	6.77220149514857
hsa-miR-129	5.82582316559141
hsa-miR-130a	11.0711838254923
hsa-miR-130b	8.61461687891292
hsa-miR-132	7.92656070485865
hsa-miR-133a	6.05278888827115
hsa-miR-133b	6.11798717928775
hsa-miR-134	6.38714594984916
hsa-miR-135a	7.9427866430286
hsa-miR-135b	7.05907104926304
hsa-miR-136	6.23978778712773
hsa-miR-137	6.44843382158158
hsa-miR-138	7.05570377876536
hsa-miR-139	5.55831963560304
hsa-miR-140	8.35478519090154
hsa-miR-141	6.98208880894423
hsa-miR-142-3p	9.48642911868798
hsa-miR-142-5p	8.14525311215319
hsa-miR-143	9.0149334657406
hsa-miR-144	7.01444668281814
