Hybridization REF	TCGA-06-0138-01A-01T-0230-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.79080192850906
ebv-miR-BART1-5p	5.74889892098273
ebv-miR-BART10	5.79097715771463
ebv-miR-BART11-3p	6.08060311217305
ebv-miR-BART11-5p	5.68671081709785
ebv-miR-BART12	5.75487488040009
ebv-miR-BART13	7.21912495203777
ebv-miR-BART14-3p	5.78516128857543
ebv-miR-BART14-5p	5.81051177741726
ebv-miR-BART15	5.69375617342456
ebv-miR-BART16	5.77066160277
ebv-miR-BART17-3p	5.74680499517119
ebv-miR-BART17-5p	5.75663972107805
ebv-miR-BART18	5.71214282965952
ebv-miR-BART19	5.07548743069126
ebv-miR-BART2	5.76129701312963
ebv-miR-BART20-3p	5.75123119737231
ebv-miR-BART20-5p	5.72444861712408
ebv-miR-BART3-3p	5.74672436080619
ebv-miR-BART3-5p	5.75360441078553
ebv-miR-BART4	5.79358061846455
ebv-miR-BART5	5.767753918009
ebv-miR-BART6-3p	5.71656216044626
ebv-miR-BART6-5p	5.75389357812467
ebv-miR-BART7	6.16512850339362
ebv-miR-BART8-3p	5.87940754300769
ebv-miR-BART8-5p	5.74819157324977
ebv-miR-BART9	5.79159931728632
ebv-miR-BHRF1-1	5.7572482856469
ebv-miR-BHRF1-2	5.7133097679607
ebv-miR-BHRF1-2*	5.75254704996369
ebv-miR-BHRF1-3	5.69411537378574
hcmv-miR-UL112	5.7209230105486
hcmv-miR-UL148D	6.17239299805815
hcmv-miR-UL22A	5.80133416951961
hcmv-miR-UL22A*	5.69302716148106
hcmv-miR-UL36	5.59868318901892
hcmv-miR-UL70-3p	6.87579682075933
hcmv-miR-UL70-5p	5.69043140544128
hcmv-miR-US25-1	5.90062231869107
hcmv-miR-US25-2-3p	5.77416874863711
hcmv-miR-US25-2-5p	5.85056899268821
hcmv-miR-US33	6.47280338778433
hcmv-miR-US4	5.93262419135263
hcmv-miR-US5-1	6.06567101969941
hcmv-miR-US5-2	5.69834668664185
hsa-let-7a	14.1660180084848
hsa-let-7b	13.8754370758316
hsa-let-7c	13.4708574743835
hsa-let-7d	11.6893778490205
hsa-let-7e	11.8593216985253
hsa-let-7f	12.8846431444043
hsa-let-7g	11.8615446847486
hsa-let-7i	10.8228585698063
hsa-miR-1	5.86898954910783
hsa-miR-100	11.6895957937413
hsa-miR-101	11.4934386085625
hsa-miR-103	10.550057080171
hsa-miR-105	5.79276953817393
hsa-miR-106a	10.5828983760377
hsa-miR-106b	11.4210431479408
hsa-miR-107	11.1825258866012
hsa-miR-10a	8.8356786104396
hsa-miR-10b	11.3333556243008
hsa-miR-122a	5.7772311938045
hsa-miR-124a	8.87435754014832
hsa-miR-125a	10.8955733411978
hsa-miR-125b	14.0016083294846
hsa-miR-126	13.4917891174371
hsa-miR-126*	7.41424619580815
hsa-miR-127	6.8716099678973
hsa-miR-128a	7.0086694035566
hsa-miR-128b	7.45971657562672
hsa-miR-129	6.29538144619301
hsa-miR-130a	10.9195261876951
hsa-miR-130b	8.74990747644986
hsa-miR-132	7.8870946476986
hsa-miR-133a	5.94575393629465
hsa-miR-133b	6.11555156604326
hsa-miR-134	6.28609230480707
hsa-miR-135a	7.95847534595901
hsa-miR-135b	6.13567620620272
hsa-miR-136	7.3846439324467
hsa-miR-137	7.26563712736295
hsa-miR-138	6.35325528397856
hsa-miR-139	6.61362354768002
hsa-miR-140	9.414038579785
hsa-miR-141	6.30993842250151
hsa-miR-142-3p	10.6917320105933
hsa-miR-142-5p	8.53696642132934
hsa-miR-143	11.1427201273267
hsa-miR-144	7.45368882662797
hsa-miR-145	11.3883348107889
hsa-miR-146a	8.0383789157123
hsa-miR-146b	8.35570365047661
hsa-miR-147	5.74585002735267
hsa-miR-148a	9.98013139604268
hsa-miR-148b	7.41480363667234
hsa-miR-149	8.37616150587616
hsa-miR-150	6.67691908868377
hsa-miR-151	8.49321092492
hsa-miR-152	8.31698009247672
hsa-miR-153	5.90615480923909
hsa-miR-154	6.03018460845968
hsa-miR-154*	6.15671948055018
hsa-miR-155	8.797069823992
hsa-miR-15a	10.3814289811563
hsa-miR-15b	10.4828055166311
hsa-miR-16	11.6137088837631
hsa-miR-17-3p	8.00309092335784
hsa-miR-17-5p	9.68970988916845
hsa-miR-181a	9.63983891108862
hsa-miR-181a*	7.75581608223068
hsa-miR-181b	10.2777978083685
hsa-miR-181c	8.8732891557664
hsa-miR-181d	9.36566030355029
hsa-miR-182	8.23533003397181
hsa-miR-182*	7.24541430145108
hsa-miR-183	6.45480915266103
hsa-miR-184	6.03214115399498
hsa-miR-185	9.08388790591716
hsa-miR-186	7.96174738313767
hsa-miR-187	5.81181185588519
hsa-miR-188	6.36679386696752
hsa-miR-189	6.1064424754864
hsa-miR-18a	8.02495187304156
hsa-miR-18a*	5.87809477091938
hsa-miR-18b	6.6056612888013
hsa-miR-190	5.98574455712197
hsa-miR-191	7.66461207162914
hsa-miR-191*	5.33296339908563
hsa-miR-192	7.63488179041751
hsa-miR-193a	8.37558505239216
hsa-miR-193b	8.32356072532971
hsa-miR-194	6.94207188358189
hsa-miR-195	12.3608900488423
hsa-miR-196a	7.97580746097887
hsa-miR-196b	8.02689789717246
hsa-miR-197	7.50389273581579
hsa-miR-198	6.21463254314199
hsa-miR-199a	7.38440373986104
hsa-miR-199a*	8.55578103417114
hsa-miR-199b	6.8614436738273
hsa-miR-19a	9.7064059043985
hsa-miR-19b	11.3322994602908
hsa-miR-200a	6.03177600330471
hsa-miR-200a*	6.14190503988075
hsa-miR-200b	6.09305717096294
hsa-miR-200c	6.27666364684943
hsa-miR-202	6.58226242528917
hsa-miR-202*	5.73470341836959
hsa-miR-203	5.91571997383425
hsa-miR-204	8.58517792378805
hsa-miR-205	6.01834790525859
hsa-miR-206	5.96680925045128
hsa-miR-208	5.63719758975259
hsa-miR-20a	10.9908880098342
hsa-miR-20b	9.7234357877493
hsa-miR-21	14.7424435095528
hsa-miR-210	8.83427328960936
hsa-miR-211	5.86444640469191
hsa-miR-212	8.63492808247807
hsa-miR-214	7.28573753992103
hsa-miR-215	6.57079703942337
hsa-miR-216	5.96029379909112
hsa-miR-217	6.18013821042235
hsa-miR-218	6.56077332474824
hsa-miR-219	11.1887822537834
hsa-miR-22	11.3486507499311
hsa-miR-220	5.7504888786507
hsa-miR-221	7.89014333354263
hsa-miR-222	9.24357519128988
hsa-miR-223	11.1476416221827
hsa-miR-224	6.32649493516775
hsa-miR-23a	10.5813187316016
hsa-miR-23b	10.6664786695172
hsa-miR-24	11.7005225285793
hsa-miR-25	10.2855893108453
hsa-miR-26a	15.0178741425342
hsa-miR-26b	9.83231909872077
hsa-miR-27a	11.0254138783060
hsa-miR-27b	9.40598248379647
hsa-miR-28	7.96764854289419
hsa-miR-296	6.25192143146299
hsa-miR-299-3p	6.13717988576972
hsa-miR-299-5p	6.2772112929167
hsa-miR-29a	11.9726274777543
hsa-miR-29b	10.9326060706542
hsa-miR-29c	9.82926340731335
hsa-miR-301	8.92973861377346
hsa-miR-302a	5.79019809789276
hsa-miR-302a*	5.75800890632104
hsa-miR-302b	5.7530334810448
hsa-miR-302b*	5.73099209577298
hsa-miR-302c	5.80954075955756
hsa-miR-302c*	6.19637057499666
hsa-miR-302d	5.74675482961735
hsa-miR-30a-3p	8.12082745850367
hsa-miR-30a-5p	11.7061165981743
hsa-miR-30b	8.37894062337195
hsa-miR-30c	9.81753464460656
hsa-miR-30d	10.4031755539963
hsa-miR-30e-3p	8.03540765317273
hsa-miR-30e-5p	9.26754730564313
hsa-miR-31	8.26124648581982
hsa-miR-32	7.48043208029155
hsa-miR-320	9.763554143151
hsa-miR-323	6.0174722911354
hsa-miR-324-3p	8.10079560807138
hsa-miR-324-5p	7.9603257474117
hsa-miR-325	5.73869280972558
hsa-miR-326	5.90475636602558
hsa-miR-328	6.1568852062671
hsa-miR-329	5.94281361979153
hsa-miR-33	7.72928853897046
hsa-miR-330	6.37458587122604
