Hybridization REF	TCGA-06-0125-01A-01T-0213-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.77032235784184
ebv-miR-BART1-5p	5.76159191819316
ebv-miR-BART10	5.84548110607187
ebv-miR-BART11-3p	5.90788625771259
ebv-miR-BART11-5p	5.69691121365489
ebv-miR-BART12	5.86355874367622
ebv-miR-BART13	7.74421043373572
ebv-miR-BART14-3p	5.74660370076841
ebv-miR-BART14-5p	5.78016111132104
ebv-miR-BART15	5.87274215372977
ebv-miR-BART16	6.45781536414579
ebv-miR-BART17-3p	5.89991802239674
ebv-miR-BART17-5p	5.79049615107496
ebv-miR-BART18	5.77459159043264
ebv-miR-BART19	6.69498015562081
ebv-miR-BART2	5.81322828637162
ebv-miR-BART20-3p	5.78800995813843
ebv-miR-BART20-5p	5.81752900075478
ebv-miR-BART3-3p	5.78123575000275
ebv-miR-BART3-5p	5.86059856192256
ebv-miR-BART4	5.93377949894679
ebv-miR-BART5	5.73723400924229
ebv-miR-BART6-3p	5.73477268040725
ebv-miR-BART6-5p	5.70310313226963
ebv-miR-BART7	6.24694428343825
ebv-miR-BART8-3p	5.89144904707303
ebv-miR-BART8-5p	5.72451406308898
ebv-miR-BART9	5.76371975189151
ebv-miR-BHRF1-1	6.00590626203876
ebv-miR-BHRF1-2	5.7559464721529
ebv-miR-BHRF1-2*	5.79079314928671
ebv-miR-BHRF1-3	5.75451190276103
hcmv-miR-UL112	5.7968607861005
hcmv-miR-UL148D	6.08814909610607
hcmv-miR-UL22A	5.86745793049542
hcmv-miR-UL22A*	5.72867721237447
hcmv-miR-UL36	6.15260271220719
hcmv-miR-UL70-3p	7.71919012570895
hcmv-miR-UL70-5p	5.71767667442725
hcmv-miR-US25-1	5.95044353747073
hcmv-miR-US25-2-3p	5.80504553409217
hcmv-miR-US25-2-5p	5.93715278933669
hcmv-miR-US33	6.32976036227768
hcmv-miR-US4	6.43003855205302
hcmv-miR-US5-1	5.95269552382776
hcmv-miR-US5-2	5.74254809168748
hsa-let-7a	14.2409943651469
hsa-let-7b	14.7393942955653
hsa-let-7c	13.0292171762292
hsa-let-7d	11.7637456499257
hsa-let-7e	12.1204688768567
hsa-let-7f	12.7916724141418
hsa-let-7g	11.4364064378581
hsa-let-7i	11.2445735840514
hsa-miR-1	5.87537156959371
hsa-miR-100	10.5704635958570
hsa-miR-101	10.4546499479205
hsa-miR-103	10.4637566090026
hsa-miR-105	5.7867556404305
hsa-miR-106a	9.99007466316914
