Hybridization REF	TCGA-06-5859-01A-01T-1701-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.86895045399561
ebv-miR-BART1-5p	5.6898236697348
ebv-miR-BART10	5.68620647911856
ebv-miR-BART11-3p	6.05922325437949
ebv-miR-BART11-5p	5.66300189269362
ebv-miR-BART12	5.67790176630925
ebv-miR-BART13	7.5406911291589
ebv-miR-BART14-3p	5.67173216964199
ebv-miR-BART14-5p	5.82857486457094
ebv-miR-BART15	5.711941999419
ebv-miR-BART16	5.83151653963197
ebv-miR-BART17-3p	6.24134677291354
ebv-miR-BART17-5p	5.71377500543042
ebv-miR-BART18	5.84836636040517
ebv-miR-BART19	7.57964867177535
ebv-miR-BART2	6.252248522408
ebv-miR-BART20-3p	5.87709030608796
ebv-miR-BART20-5p	5.81298612043879
ebv-miR-BART3-3p	5.66130394021364
ebv-miR-BART3-5p	5.65076066361223
ebv-miR-BART4	5.88859624900844
ebv-miR-BART5	5.91537379298777
ebv-miR-BART6-3p	5.67439876525568
ebv-miR-BART6-5p	5.70788254722181
ebv-miR-BART7	6.25475817863371
ebv-miR-BART8-3p	5.8899047439896
ebv-miR-BART8-5p	5.67898162222656
ebv-miR-BART9	5.79194756828882
ebv-miR-BHRF1-1	6.12937849549635
ebv-miR-BHRF1-2	5.6360227037871
ebv-miR-BHRF1-2*	5.71166329104323
ebv-miR-BHRF1-3	5.62892286574136
hcmv-miR-UL112	5.68315978926631
hcmv-miR-UL148D	6.67615831526936
hcmv-miR-UL22A	6.08730330537531
hcmv-miR-UL22A*	5.62192910423524
hcmv-miR-UL36	6.21676531154555
hcmv-miR-UL70-3p	6.22953041726889
hcmv-miR-UL70-5p	5.81076165943956
hcmv-miR-US25-1	6.06632425224842
hcmv-miR-US25-2-3p	5.74338901832086
hcmv-miR-US25-2-5p	5.89569209687434
hcmv-miR-US33	6.33512006671059
hcmv-miR-US4	6.12518150792486
hcmv-miR-US5-1	5.73818332286467
hcmv-miR-US5-2	5.64335736885887
hsa-let-7a	14.6674677457417
hsa-let-7b	14.4370208702475
hsa-let-7c	13.8780968290506
hsa-let-7d	12.0916021445621
hsa-let-7e	12.6308278345785
hsa-let-7f	13.045568863958
hsa-let-7g	11.1282032968583
hsa-let-7i	10.9976379862633
hsa-miR-1	5.21350341194157
hsa-miR-100	12.1425821120778
hsa-miR-101	10.6058200767684
hsa-miR-103	10.915965304716
hsa-miR-105	5.80659553932114
hsa-miR-106a	9.78785083146793
hsa-miR-106b	11.6191587308051
hsa-miR-107	11.1997194913176
hsa-miR-10a	6.86098844782394
hsa-miR-10b	10.2507562471197
hsa-miR-122a	5.6729262560032
hsa-miR-124a	7.7360268036126
hsa-miR-125a	11.4078654714939
hsa-miR-125b	13.8058457641837
hsa-miR-126	11.148257136306
hsa-miR-126*	6.26932110417281
hsa-miR-127	7.98071529020224
hsa-miR-128a	6.75870836494348
hsa-miR-128b	7.09184959287698
hsa-miR-129	6.51954376412549
hsa-miR-130a	10.9030662938351
hsa-miR-130b	9.06954853747222
hsa-miR-132	7.67272177033061
hsa-miR-133a	6.07247513022511
hsa-miR-133b	6.12825717315616
hsa-miR-134	6.7818584498216
hsa-miR-135a	6.81304493935771
hsa-miR-135b	6.01491884864683
hsa-miR-136	7.27696052562086
hsa-miR-137	5.67697124717476
hsa-miR-138	5.66833974952825
hsa-miR-139	6.34320588008602
hsa-miR-140	8.22421012408114
hsa-miR-141	6.35532861653041
hsa-miR-142-3p	9.89620196981817
hsa-miR-142-5p	8.64867825260484
hsa-miR-143	9.20123686224929
hsa-miR-144	7.31349627559873
hsa-miR-145	9.62508522933885
hsa-miR-146a	7.58980282356936
hsa-miR-146b	7.90225934499644
hsa-miR-147	5.77165949984447
hsa-miR-148a	9.6027191149035
hsa-miR-148b	8.27381522208244
hsa-miR-149	9.18488686388673
hsa-miR-150	6.61867075659031
hsa-miR-151	8.47096934047654
hsa-miR-152	7.7070104717081
hsa-miR-153	5.7930822628894
hsa-miR-154	6.4927772816859
hsa-miR-154*	6.26211870376813
hsa-miR-155	8.1120479737559
hsa-miR-15a	9.69094155996038
hsa-miR-15b	11.5518114144897
hsa-miR-16	11.638308618307
hsa-miR-17-3p	7.2743274180541
hsa-miR-17-5p	8.98358432676072
hsa-miR-181a	9.81568909203515
hsa-miR-181a*	7.1932383088065
hsa-miR-181b	9.92261609020276
hsa-miR-181c	8.57086246866357
hsa-miR-181d	8.81797240303964
hsa-miR-182	7.63695509421964
hsa-miR-182*	5.82244783729783
hsa-miR-183	5.99355905802646
hsa-miR-184	7.00416286495784
hsa-miR-185	9.24200452812742
hsa-miR-186	7.85669149542826
hsa-miR-187	5.78870983003405
hsa-miR-188	7.64557431153676
hsa-miR-189	5.84800628950139
hsa-miR-18a	7.50185945785262
hsa-miR-18a*	6.23679729254219
hsa-miR-18b	6.29764842085257
hsa-miR-190	5.75917421470657
hsa-miR-191	7.64317716928034
hsa-miR-191*	6.09677620488224
hsa-miR-192	8.92408218758708
hsa-miR-193a	8.38247889029951
hsa-miR-193b	9.30707885421175
hsa-miR-194	7.49225266531807
hsa-miR-195	12.4549322380109
hsa-miR-196a	7.0921022955672
hsa-miR-196b	7.6160471528993
hsa-miR-197	8.10070833970493
hsa-miR-198	6.3163279817027
hsa-miR-199a	6.27812485861907
hsa-miR-199a*	6.6913133854882
hsa-miR-199b	5.68220768768867
hsa-miR-19a	8.83187933974697
hsa-miR-19b	10.1845613983673
hsa-miR-200a	6.10734653174505
hsa-miR-200a*	6.2257742245894
hsa-miR-200b	6.35295844911032
hsa-miR-200c	6.56865503223289
hsa-miR-202	8.08487282557293
hsa-miR-202*	5.69885844324277
