Hybridization REF	TCGA-06-0178-01A-01T-0230-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.7805817147523
ebv-miR-BART1-5p	5.75928432863141
ebv-miR-BART10	5.82751737848455
ebv-miR-BART11-3p	6.01003990860628
ebv-miR-BART11-5p	5.7993493336683
ebv-miR-BART12	5.87026952972195
ebv-miR-BART13	7.38907809902389
ebv-miR-BART14-3p	5.78353469812914
ebv-miR-BART14-5p	5.800392236838
ebv-miR-BART15	5.79364624489756
ebv-miR-BART16	5.79786861377682
ebv-miR-BART17-3p	5.89976744175808
ebv-miR-BART17-5p	5.86256206627728
ebv-miR-BART18	5.73502300182232
ebv-miR-BART19	6.26564723477052
ebv-miR-BART2	5.85658174887138
ebv-miR-BART20-3p	5.76452260372033
ebv-miR-BART20-5p	5.8733815013525
ebv-miR-BART3-3p	5.8105329467921
ebv-miR-BART3-5p	5.83941105451318
ebv-miR-BART4	5.87537884906862
ebv-miR-BART5	5.83492784812276
ebv-miR-BART6-3p	5.81878172465873
ebv-miR-BART6-5p	5.74731354216546
ebv-miR-BART7	5.94104426834678
ebv-miR-BART8-3p	5.79153584265356
ebv-miR-BART8-5p	5.82278723257163
ebv-miR-BART9	5.81393595978396
ebv-miR-BHRF1-1	5.86811942359647
ebv-miR-BHRF1-2	5.71738961014261
ebv-miR-BHRF1-2*	5.80116173329994
ebv-miR-BHRF1-3	5.74480709570212
hcmv-miR-UL112	5.8066682329942
hcmv-miR-UL148D	6.18860046721455
hcmv-miR-UL22A	5.74743955061365
hcmv-miR-UL22A*	5.79287296601213
hcmv-miR-UL36	6.69225025776315
hcmv-miR-UL70-3p	7.74160528230787
hcmv-miR-UL70-5p	5.77018205047813
hcmv-miR-US25-1	5.88479521293046
hcmv-miR-US25-2-3p	5.78764309225011
hcmv-miR-US25-2-5p	6.07492586857031
hcmv-miR-US33	6.22306844343593
hcmv-miR-US4	6.2992695818126
hcmv-miR-US5-1	6.09024802004645
hcmv-miR-US5-2	5.81700332214341
hsa-let-7a	14.1363165013007
hsa-let-7b	14.1117836275661
hsa-let-7c	12.8610362461785
hsa-let-7d	11.4392923551757
hsa-let-7e	10.9569470722794
hsa-let-7f	12.4555070910591
hsa-let-7g	11.5791846921687
hsa-let-7i	10.3908058971143
hsa-miR-1	6.2233732136099
hsa-miR-100	11.1230417505928
hsa-miR-101	10.3045018751270
hsa-miR-103	10.4276695157879
hsa-miR-105	5.7728756613739
hsa-miR-106a	10.8511137765012
hsa-miR-106b	10.6909133855073
hsa-miR-107	10.8432594387817
hsa-miR-10a	6.57819883395098
hsa-miR-10b	9.56561044816632
hsa-miR-122a	5.80047848703207
hsa-miR-124a	9.71859260945338
hsa-miR-125a	10.9483553287672
hsa-miR-125b	13.6384010525488
hsa-miR-126	10.8583214894930
hsa-miR-126*	6.43082137277427
hsa-miR-127	7.91425477382996
hsa-miR-128a	7.40857727774042
hsa-miR-128b	8.12810061918657
hsa-miR-129	6.78685287118999
hsa-miR-130a	11.6704842426109
hsa-miR-130b	9.6703410496472
hsa-miR-132	7.97908307894541
hsa-miR-133a	6.41937372566785
hsa-miR-133b	6.49834173229552
hsa-miR-134	6.40215529076474
hsa-miR-135a	8.02293656208087
hsa-miR-135b	6.01378224305226
hsa-miR-136	7.16833124235311
hsa-miR-137	6.48293264271504
hsa-miR-138	7.67420653164498
hsa-miR-139	7.55418074821367
hsa-miR-140	9.62636198312453
hsa-miR-141	6.29943199427008
hsa-miR-142-3p	8.78422657423368
hsa-miR-142-5p	7.42536631039565
hsa-miR-143	8.98366387275425
hsa-miR-144	6.84289734599177
hsa-miR-145	10.6364893690700
hsa-miR-146a	7.06321780809512
hsa-miR-146b	7.60223860640586
hsa-miR-147	5.79128671697887
hsa-miR-148a	6.98934985194983
hsa-miR-148b	8.14464132215888
hsa-miR-149	9.90409448167176
hsa-miR-150	6.33429188109138
hsa-miR-151	8.05061041960119
hsa-miR-152	7.7451382316381
hsa-miR-153	5.86446956026436
hsa-miR-154	6.13131793201491
hsa-miR-154*	6.06470536924683
hsa-miR-155	7.69978521664816
hsa-miR-15a	10.3173720622204
hsa-miR-15b	11.7325646750792
hsa-miR-16	11.6207483960983
hsa-miR-17-3p	8.80015647745964
hsa-miR-17-5p	10.1696578329492
hsa-miR-181a	10.4885259345874
hsa-miR-181a*	7.8149673310179
hsa-miR-181b	10.6181925450412
hsa-miR-181c	10.1582206577647
hsa-miR-181d	9.8823064673423
hsa-miR-182	7.96407442124812
hsa-miR-182*	6.17284872573122
hsa-miR-183	6.18488688659152
hsa-miR-184	6.0238181788623
hsa-miR-185	8.68737692396894
hsa-miR-186	8.25681838614458
hsa-miR-187	5.79034392406397
hsa-miR-188	6.66081924496277
hsa-miR-189	6.01651282275379
hsa-miR-18a	8.69502884702279
hsa-miR-18a*	5.8688125486545
hsa-miR-18b	6.42997120509736
hsa-miR-190	5.92175525463155
hsa-miR-191	7.81765606982513
hsa-miR-191*	6.31571235941607
hsa-miR-192	7.33414289042011
hsa-miR-193a	7.60538872334705
hsa-miR-193b	8.48744909928791
hsa-miR-194	6.90061733742146
hsa-miR-195	11.2551028867869
hsa-miR-196a	5.9574486554911
hsa-miR-196b	5.89526777993233
hsa-miR-197	8.74703225002867
hsa-miR-198	6.71703048644035
hsa-miR-199a	6.66638788026002
hsa-miR-199a*	7.30482914213919
hsa-miR-199b	6.28028918671909
hsa-miR-19a	9.34232136798817
hsa-miR-19b	10.8528764029546
hsa-miR-200a	5.96710101840282
hsa-miR-200a*	6.76317851656088
hsa-miR-200b	6.05915752105159
hsa-miR-200c	6.69200195542609
hsa-miR-202	8.36759882949614
hsa-miR-202*	5.80932064585838
hsa-miR-203	5.88476154979467
hsa-miR-204	8.57943616100735
hsa-miR-205	5.77340219915374
hsa-miR-206	5.89650520815075
hsa-miR-208	5.76881115722555
hsa-miR-20a	11.0554069386152
hsa-miR-20b	8.89847288459288
hsa-miR-21	13.9085339530601
hsa-miR-210	7.93819847165637
hsa-miR-211	5.84985269693362
hsa-miR-212	7.98625992975356
hsa-miR-214	6.50950290259917
hsa-miR-215	6.47491013795967
