Hybridization REF	TCGA-76-4928-01B-01T-1485-07
hsa-miR-454-3p	6.01213754291002
hsa-miR-454-5p	5.74171774482493
hsa-miR-455	6.17917829047307
hsa-miR-483	6.0978857754664
hsa-miR-484	7.33432520354119
hsa-miR-485-3p	6.29563705564508
hsa-miR-485-5p	5.84160361814249
hsa-miR-486	9.3928331841508
hsa-miR-487a	6.43330116883278
hsa-miR-487b	8.00375796852551
hsa-miR-488	5.76908745779459
hsa-miR-489	5.98124073830324
hsa-miR-490	5.84905668300752
hsa-miR-491	6.33322679262942
hsa-miR-492	6.08892671874988
hsa-miR-493-3p	6.25131997759938
hsa-miR-493-5p	5.97464738315412
hsa-miR-494	9.88221084368038
hsa-miR-495	5.99644795739047
hsa-miR-496	5.71833910330334
hsa-miR-497	8.03984135806107
hsa-miR-498	6.5037826383453
hsa-miR-499	5.82024705174281
hsa-miR-500	6.27320352438683
hsa-miR-501	6.45376383241804
hsa-miR-502	5.94478918028918
hsa-miR-503	6.26453943291817
hsa-miR-504	5.78385348337128
hsa-miR-505	5.99400540908341
hsa-miR-506	5.87593259021542
hsa-miR-507	5.86216723889728
hsa-miR-508	5.89369975422574
hsa-miR-509	7.09820116497702
hsa-miR-510	5.97050301637731
hsa-miR-511	5.75855648879573
hsa-miR-512-3p	6.49203196874347
hsa-miR-512-5p	5.85783713712337
hsa-miR-513	7.90371984257204
hsa-miR-514	5.76001517826859
hsa-miR-515-3p	5.80155596506974
hsa-miR-515-5p	5.71941872113854
hsa-miR-516-3p	5.89668415820215
hsa-miR-516-5p	5.94461980426485
hsa-miR-517*	5.82071820773306
hsa-miR-517a	5.87993355590261
hsa-miR-517b	5.79899812954653
hsa-miR-517c	5.82891533494554
hsa-miR-518a	5.83321313843252
hsa-miR-518b	5.82306995492096
hsa-miR-518c	5.7506769635113
hsa-miR-518c*	6.27527632170381
hsa-miR-518d	5.84210011539413
hsa-miR-518e	5.75366521285164
hsa-miR-518f	5.79555662803395
hsa-miR-518f*	6.14729892579096
hsa-miR-519a	5.83330965104424
hsa-miR-519b	5.74564919632228
hsa-miR-519c	5.86285533864178
hsa-miR-519d	5.7211405607014
hsa-miR-519e	5.98042466356406
hsa-miR-519e*	6.70571811469713
hsa-miR-520a	5.8068789674676
hsa-miR-520a*	5.80752315120109
hsa-miR-520b	7.29939375132873
hsa-miR-520c	5.84969558373515
hsa-miR-520d	5.92368828689088
hsa-miR-520d*	6.56269863041457
hsa-miR-520e	6.77831714147172
hsa-miR-520f	5.8504130985506
hsa-miR-520g	5.77249714565727
hsa-miR-520h	5.72876525418757
hsa-miR-521	5.81386933089479
hsa-miR-522	5.87616981145313
hsa-miR-523	6.81814542252692
hsa-miR-524	5.77771628238475
hsa-miR-524*	6.00739570120246
hsa-miR-525	6.00364723905413
hsa-miR-525*	5.72942554105418
hsa-miR-526a	6.13958138756688
hsa-miR-526b	6.0957264136841
hsa-miR-526b*	5.77032766610396
hsa-miR-526c	5.90891276478777
hsa-miR-527	6.55553942800768
hsa-miR-532	6.4432965636822
hsa-miR-539	5.85256086886007
hsa-miR-542-3p	6.44016986530657
hsa-miR-542-5p	6.53949523199923
hsa-miR-544	5.77170410924001
hsa-miR-545	5.86797832553622
hsa-miR-548a	5.75135382774217
hsa-miR-548b	5.79413376131822
hsa-miR-548c	5.7576285683032
hsa-miR-548d	5.73924092382628
hsa-miR-549	5.7542405600377
hsa-miR-550	6.35150356447075
hsa-miR-551a	5.74542111607732
hsa-miR-551b	7.04737722299212
hsa-miR-552	5.72603370931473
hsa-miR-553	5.76616528487008
hsa-miR-554	5.76420194345766
hsa-miR-555	5.78092467491437
hsa-miR-556	5.80930027040438
hsa-miR-557	7.81476020944537
hsa-miR-558	5.72305063346851
hsa-miR-559	5.74217671161802
hsa-miR-560	7.30226867294206
hsa-miR-561	5.73418222769406
hsa-miR-562	5.73448897253251
hsa-miR-563	5.78673258172266
hsa-miR-564	6.85194272824188
hsa-miR-565	7.56485312096091
hsa-miR-566	5.91802178796559
hsa-miR-567	5.86537486053945
hsa-miR-568	5.75112022067472
hsa-miR-569	5.74075484683183
hsa-miR-570	5.75048443309528
hsa-miR-571	5.88222814914556
hsa-miR-572	7.70348835016814
hsa-miR-573	5.71951698876921
hsa-miR-574	7.68168755072536
hsa-miR-575	9.41966823203862
hsa-miR-576	5.72519486673774
hsa-miR-577	5.75187611305364
hsa-miR-578	5.78267256479821
hsa-miR-579	5.76278143458517
hsa-miR-580	5.78749665273427
hsa-miR-581	5.80228168734373
hsa-miR-582	6.63380803899085
hsa-miR-583	6.03818824449621
hsa-miR-584	6.48562645139879
hsa-miR-585	5.8451055507463
hsa-miR-586	5.72857709953425
hsa-miR-587	5.73083193539639
hsa-miR-588	5.7513703179797
hsa-miR-589	5.71654493436743
hsa-miR-590	7.15396567937355
hsa-miR-591	5.75473490827843
hsa-miR-592	5.66046686144139
hsa-miR-593	5.72663315474503
hsa-miR-595	6.06119071548122
hsa-miR-596	5.99432277710707
hsa-miR-597	5.8025220951937
hsa-miR-598	6.22456407392473
hsa-miR-599	5.76241085520328
hsa-miR-600	5.71501282507392
hsa-miR-601	8.27135768909078
hsa-miR-602	6.44015273192867
hsa-miR-603	5.74811118515633
hsa-miR-604	5.82070095171009
hsa-miR-605	6.55128181965603
hsa-miR-606	5.72976070894289
hsa-miR-607	5.71059235715203
hsa-miR-608	5.76570004545105
hsa-miR-609	5.80526322823528
hsa-miR-610	6.84325512274799
hsa-miR-611	5.9375099772023
hsa-miR-612	5.80075095268356
hsa-miR-613	5.77928386806446
hsa-miR-614	5.80770898681123
hsa-miR-615	5.99809248491009
hsa-miR-616	5.74583506865303
hsa-miR-617	6.04803987312195
hsa-miR-618	5.7700427517103
hsa-miR-619	5.79756818236806
hsa-miR-620	5.73633084726966
hsa-miR-621	5.68425134190474
hsa-miR-622	6.70197978809285
hsa-miR-623	6.49548355918332
hsa-miR-624	5.81621415732039
hsa-miR-625	6.62728566473123
hsa-miR-626	5.75653627034796
hsa-miR-627	6.52962739325072
hsa-miR-628	5.85021280957019
hsa-miR-629	6.78344630242631
hsa-miR-630	9.48319355111049
hsa-miR-631	6.086924797177
hsa-miR-632	5.92399243162251
hsa-miR-633	5.72692516401146
hsa-miR-634	5.99896185236417
hsa-miR-635	5.834973900784
hsa-miR-636	6.25343564477628
hsa-miR-637	5.81523523800561
hsa-miR-638	11.0325122113207
hsa-miR-639	5.79011931784801
hsa-miR-640	6.01642178827097
hsa-miR-641	5.71264026548739
hsa-miR-642	5.74461692419132
hsa-miR-643	5.74805428290564
hsa-miR-644	5.74890263025015
hsa-miR-645	5.82078922122957
hsa-miR-646	5.724805525519
hsa-miR-647	5.78655615967794
hsa-miR-648	6.15496644965046
hsa-miR-649	5.76675415517108
hsa-miR-650	7.28355267785102
hsa-miR-651	5.72784006386158
hsa-miR-652	7.61588449425696
hsa-miR-653	5.77048080928675
hsa-miR-654	6.26530967217916
hsa-miR-655	5.78677552339235
hsa-miR-656	5.80891592914002
hsa-miR-657	5.69259447019033
hsa-miR-658	5.94578879873549
hsa-miR-659	6.70752301295101
hsa-miR-660	6.49973951316998
hsa-miR-661	5.74785331514024
hsa-miR-662	6.46106505223087
hsa-miR-663	8.2944491573074
hsa-miR-668	5.85427105167806
hsa-miR-671	7.9673199731178
hsa-miR-675	5.73553190815938
hsa-miR-7	6.49808438221047
hsa-miR-758	6.09634738062156
hsa-miR-765	7.48049729941711
hsa-miR-766	6.64416161236602
hsa-miR-767-3p	5.7618827381173
hsa-miR-767-5p	5.96415259140636
hsa-miR-768-3p	9.85941744118468
hsa-miR-768-5p	8.89821184869865
hsa-miR-769-3p	6.28356090782478
hsa-miR-769-5p	6.41449917350994
hsa-miR-770-5p	7.3125779942957
hsa-miR-801	8.66459608441146
hsa-miR-802	5.7122396056766
hsa-miR-9	11.1466269438533
hsa-miR-9*	13.5432258714564
hsa-miR-92	10.3819819597317
hsa-miR-92b	7.98861180362488
hsa-miR-93	8.38113811665549
hsa-miR-95	5.75091254360566
hsa-miR-96	5.88670446660845
hsa-miR-98	6.64630341930532
hsa-miR-99a	9.22004545087903
hsa-miR-99b	8.1075479952895
hsv1-miR-H1	7.17226323774107
kshv-miR-K12-1	5.85402560336129
kshv-miR-K12-10a	6.20133828807815
kshv-miR-K12-10b	6.17339380872803
kshv-miR-K12-11	5.77957748471508
kshv-miR-K12-12	6.03609497489748
kshv-miR-K12-2	5.80607357965416
kshv-miR-K12-3	8.11664808813973
kshv-miR-K12-3*	5.70452357253304
kshv-miR-K12-4-3p	5.77804039645992
kshv-miR-K12-4-5p	5.83734288608423
kshv-miR-K12-5	5.71774968321651
kshv-miR-K12-6-3p	5.74422681431731
kshv-miR-K12-6-5p	5.68294357795358
kshv-miR-K12-7	6.26535925424415
kshv-miR-K12-8	6.09489507407875
kshv-miR-K12-9	5.64958599798704
kshv-miR-K12-9*	5.83580779834926
