Hybridization REF	TCGA-06-2559-01A-01T-0792-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.77761459660053
ebv-miR-BART1-5p	5.73297520912109
ebv-miR-BART10	5.85734867854992
ebv-miR-BART11-3p	6.14126392687927
ebv-miR-BART11-5p	5.7206833974806
ebv-miR-BART12	5.84541884360738
ebv-miR-BART13	8.07824481613024
ebv-miR-BART14-3p	5.76270443121026
ebv-miR-BART14-5p	5.80384059773967
ebv-miR-BART15	5.76596699412256
ebv-miR-BART16	5.98791248670273
ebv-miR-BART17-3p	5.83732769418132
ebv-miR-BART17-5p	5.81248480894044
ebv-miR-BART18	5.69232685969635
ebv-miR-BART19	6.68743370293571
ebv-miR-BART2	5.84347029139842
ebv-miR-BART20-3p	5.73094237088468
ebv-miR-BART20-5p	5.72591013042084
ebv-miR-BART3-3p	5.73866300406103
ebv-miR-BART3-5p	5.77013992280879
ebv-miR-BART4	5.85240298225194
ebv-miR-BART5	5.80730115041183
ebv-miR-BART6-3p	5.73453688793201
ebv-miR-BART6-5p	5.78021852588055
ebv-miR-BART7	6.218679674395
ebv-miR-BART8-3p	6.02259767360725
ebv-miR-BART8-5p	5.70850655136709
ebv-miR-BART9	5.80581036727762
ebv-miR-BHRF1-1	5.90799997048576
ebv-miR-BHRF1-2	5.716414951683
ebv-miR-BHRF1-2*	5.74626169588756
ebv-miR-BHRF1-3	5.72307024306806
hcmv-miR-UL112	5.72673712634731
hcmv-miR-UL148D	6.22252955890357
hcmv-miR-UL22A	5.84711331854893
hcmv-miR-UL22A*	5.70383831040729
hcmv-miR-UL36	6.51862649829884
hcmv-miR-UL70-3p	7.13702498922740
hcmv-miR-UL70-5p	5.74438665916665
hcmv-miR-US25-1	6.06569954031773
hcmv-miR-US25-2-3p	5.82286709974213
hcmv-miR-US25-2-5p	6.09434365218403
hcmv-miR-US33	6.72219702796743
hcmv-miR-US4	6.66829567508078
hcmv-miR-US5-1	5.86966078351189
hcmv-miR-US5-2	5.71499452071421
hsa-let-7a	14.1106013086521
hsa-let-7b	13.8471480380026
hsa-let-7c	12.8234073344489
hsa-let-7d	11.4026634012926
hsa-let-7e	11.2656099171174
hsa-let-7f	12.6041724359541
hsa-let-7g	11.2542939513976
hsa-let-7i	11.1393484974343
hsa-miR-1	6.13188133481965
hsa-miR-100	11.295385918599
hsa-miR-101	10.0583563846284
hsa-miR-103	10.4361713147951
hsa-miR-105	5.73841597745837
hsa-miR-106a	10.0441452861513
hsa-miR-106b	11.3077656871959
hsa-miR-107	10.6599264940842
hsa-miR-10a	9.16632092822873
hsa-miR-10b	9.22395617578078
hsa-miR-122a	5.75139837398365
hsa-miR-124a	10.2598457446468
hsa-miR-125a	10.4926965816909
hsa-miR-125b	13.8573472547745
hsa-miR-126	11.3866978306410
hsa-miR-126*	6.54741141320129
hsa-miR-127	8.88072767136887
hsa-miR-128a	6.77816307755052
hsa-miR-128b	7.20551321264096
hsa-miR-129	6.61184333325878
hsa-miR-130a	11.0881596912439
hsa-miR-130b	9.95920551792078
