Hybridization REF	TCGA-19-2620-01A-01T-0919-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.7396586253934
ebv-miR-BART1-5p	5.78749117224411
ebv-miR-BART10	5.78602022128761
ebv-miR-BART11-3p	6.05990865719674
ebv-miR-BART11-5p	5.73500496831734
ebv-miR-BART12	5.79026669677546
ebv-miR-BART13	7.8384895122425
ebv-miR-BART14-3p	5.77629059068074
ebv-miR-BART14-5p	5.79155145786064
ebv-miR-BART15	5.73404411233606
ebv-miR-BART16	5.8552871731014
ebv-miR-BART17-3p	5.79202646311056
ebv-miR-BART17-5p	5.83092304657276
ebv-miR-BART18	5.78119395615451
ebv-miR-BART19	7.16611802788918
ebv-miR-BART2	5.81498925562925
ebv-miR-BART20-3p	5.70872531696794
ebv-miR-BART20-5p	5.7539508174768
ebv-miR-BART3-3p	5.71695274164918
ebv-miR-BART3-5p	5.77274981872833
ebv-miR-BART4	5.86505464439979
ebv-miR-BART5	5.7480890798517
ebv-miR-BART6-3p	5.72432905303279
ebv-miR-BART6-5p	5.7474794415725
ebv-miR-BART7	6.36393471208315
ebv-miR-BART8-3p	6.00782790895077
ebv-miR-BART8-5p	5.74972530091686
ebv-miR-BART9	5.74207808151797
ebv-miR-BHRF1-1	5.89641186334447
ebv-miR-BHRF1-2	5.75690062739443
ebv-miR-BHRF1-2*	5.80417289549558
ebv-miR-BHRF1-3	5.72244745964512
hcmv-miR-UL112	5.76221471406212
hcmv-miR-UL148D	6.18408455640038
hcmv-miR-UL22A	5.87468556593761
hcmv-miR-UL22A*	5.72612918865284
hcmv-miR-UL36	6.4925412968009
hcmv-miR-UL70-3p	7.4498456380736
hcmv-miR-UL70-5p	5.70465367460451
hcmv-miR-US25-1	5.99123190996009
hcmv-miR-US25-2-3p	5.74499690291546
hcmv-miR-US25-2-5p	6.02223237077782
hcmv-miR-US33	6.7323848120524
hcmv-miR-US4	6.863940621509
hcmv-miR-US5-1	5.88546115108616
hcmv-miR-US5-2	5.74463143101523
hsa-let-7a	14.0965522412115
hsa-let-7b	13.6072408873704
hsa-let-7c	13.1355662419087
hsa-let-7d	11.6256746598747
hsa-let-7e	12.0296117245682
hsa-let-7f	12.6594639137691
hsa-let-7g	11.1804362293275
hsa-let-7i	10.8502373774363
hsa-miR-1	5.95758931151746
hsa-miR-100	10.7211933421651
hsa-miR-101	10.2207421923740
hsa-miR-103	10.9603361816891
hsa-miR-105	5.79654472730587
hsa-miR-106a	9.13279985208614
hsa-miR-106b	9.51064601927809
hsa-miR-107	11.0842510251562
hsa-miR-10a	6.62840088204445
hsa-miR-10b	8.36488022804009
hsa-miR-122a	5.76296014098853
hsa-miR-124a	10.3535322147143
hsa-miR-125a	11.0967011358137
hsa-miR-125b	14.5045741531953
hsa-miR-126	11.2518493110813
hsa-miR-126*	6.76247279058688
hsa-miR-127	8.70600663644388
hsa-miR-128a	8.0627304508092
hsa-miR-128b	8.45583844875435
hsa-miR-129	7.08830527230671
hsa-miR-130a	10.5349455115491
hsa-miR-130b	7.23803436227829
hsa-miR-132	8.29437222620753
hsa-miR-133a	6.16177284503972
hsa-miR-133b	6.41051783482805
hsa-miR-134	7.01633140349646
hsa-miR-135a	7.19797555159926
hsa-miR-135b	5.77200526590422
hsa-miR-136	8.37090544477257
hsa-miR-137	7.16497863676804
hsa-miR-138	7.00894812943585
hsa-miR-139	7.66861492879796
hsa-miR-140	8.33102190369868
hsa-miR-141	6.09371531840312
