Hybridization REF	TCGA-06-5413-01A-01T-1701-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.66525564921092
ebv-miR-BART1-5p	5.69439533467996
ebv-miR-BART10	5.80930077808792
ebv-miR-BART11-3p	5.86754110919884
ebv-miR-BART11-5p	5.68391290922624
ebv-miR-BART12	5.86915104743002
ebv-miR-BART13	7.7378465653112
ebv-miR-BART14-3p	5.77762844618367
ebv-miR-BART14-5p	5.78369212587983
ebv-miR-BART15	5.72731668449902
ebv-miR-BART16	6.14415379354111
ebv-miR-BART17-3p	5.77676626669045
ebv-miR-BART17-5p	5.75340154176961
ebv-miR-BART18	5.77275938146092
ebv-miR-BART19	7.55423269009093
ebv-miR-BART2	5.80651155045931
ebv-miR-BART20-3p	5.65822349293227
ebv-miR-BART20-5p	5.66336870549922
ebv-miR-BART3-3p	5.69541688475329
ebv-miR-BART3-5p	5.78611286963185
ebv-miR-BART4	5.78974943346879
ebv-miR-BART5	5.77747685928114
ebv-miR-BART6-3p	5.70886462785136
ebv-miR-BART6-5p	5.71713129336873
ebv-miR-BART7	6.20050816063236
ebv-miR-BART8-3p	5.95458525480965
ebv-miR-BART8-5p	5.7523478775381
ebv-miR-BART9	5.69659624783557
ebv-miR-BHRF1-1	5.85809471999101
ebv-miR-BHRF1-2	5.70335802542601
ebv-miR-BHRF1-2*	5.77634050318446
ebv-miR-BHRF1-3	5.65984150479409
hcmv-miR-UL112	5.72329232886429
hcmv-miR-UL148D	6.10621036049351
hcmv-miR-UL22A	5.8328709919144
hcmv-miR-UL22A*	5.75145276395847
hcmv-miR-UL36	6.32336011044612
hcmv-miR-UL70-3p	8.94121824117212
hcmv-miR-UL70-5p	5.67617373734782
hcmv-miR-US25-1	5.96521380401372
hcmv-miR-US25-2-3p	5.7566441958543
hcmv-miR-US25-2-5p	5.94592856815086
hcmv-miR-US33	6.34477697535426
hcmv-miR-US4	6.52117760953734
hcmv-miR-US5-1	5.77365736942267
hcmv-miR-US5-2	5.76161052860216
hsa-let-7a	13.6877020789661
hsa-let-7b	13.9734401428652
hsa-let-7c	13.5584280258997
hsa-let-7d	11.5691181651952
hsa-let-7e	11.6107649406334
hsa-let-7f	11.8218902176716
hsa-let-7g	11.2452338004327
hsa-let-7i	11.0514028779114
hsa-miR-1	5.4162782006404
hsa-miR-100	11.3833987626067
hsa-miR-101	10.6054534276368
hsa-miR-103	10.7654465364876
hsa-miR-105	5.7511987571644
hsa-miR-106a	10.434446423568
hsa-miR-106b	11.6694453080391
hsa-miR-107	10.9285128640901
hsa-miR-10a	7.94716121043227
hsa-miR-10b	9.52251196838383
hsa-miR-122a	5.79002275915784
hsa-miR-124a	8.69759184220502
hsa-miR-125a	10.1518108884351
hsa-miR-125b	13.435443816743
hsa-miR-126	12.3594884611668
hsa-miR-126*	6.38288238331122
hsa-miR-127	8.1588515785388
hsa-miR-128a	6.29547196665166
hsa-miR-128b	6.67063116906119
hsa-miR-129	6.58156155603339
hsa-miR-130a	11.6252018437063
hsa-miR-130b	8.95868238210262
hsa-miR-132	7.48679652635487
hsa-miR-133a	5.69043913524185
hsa-miR-133b	5.98667029281257
hsa-miR-134	7.26373952907418
hsa-miR-135a	6.79959236690219
hsa-miR-135b	5.94373741058533
hsa-miR-136	8.15248252042252
