Hybridization REF	TCGA-06-5415-01A-01T-1485-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.7214501491513
ebv-miR-BART1-5p	5.77285515568025
ebv-miR-BART10	5.88549982334393
ebv-miR-BART11-3p	5.99661667193477
ebv-miR-BART11-5p	5.66841804849077
ebv-miR-BART12	6.01768039383474
ebv-miR-BART13	8.40931675419368
ebv-miR-BART14-3p	5.737453400728
ebv-miR-BART14-5p	5.76860135407301
ebv-miR-BART15	5.70778381242378
ebv-miR-BART16	6.17876107988099
ebv-miR-BART17-3p	5.80182800743891
ebv-miR-BART17-5p	5.80186647299244
ebv-miR-BART18	5.70846868222791
ebv-miR-BART19	8.51060443161564
ebv-miR-BART2	5.77910669556264
ebv-miR-BART20-3p	5.7356876580344
ebv-miR-BART20-5p	5.7471969657345
ebv-miR-BART3-3p	5.69334676109929
ebv-miR-BART3-5p	5.81495726157994
ebv-miR-BART4	5.86190451015562
ebv-miR-BART5	5.80388017337673
ebv-miR-BART6-3p	5.70917257836688
ebv-miR-BART6-5p	5.71769294864618
ebv-miR-BART7	6.64301696630028
ebv-miR-BART8-3p	6.03496972632206
ebv-miR-BART8-5p	5.76250075555611
ebv-miR-BART9	5.80833285423099
ebv-miR-BHRF1-1	6.00762129208215
ebv-miR-BHRF1-2	5.75091005173356
ebv-miR-BHRF1-2*	5.83051621300789
ebv-miR-BHRF1-3	5.7333894757219
hcmv-miR-UL112	5.79267336825399
hcmv-miR-UL148D	6.08474484878185
hcmv-miR-UL22A	5.92780486342722
hcmv-miR-UL22A*	5.74220245660952
hcmv-miR-UL36	6.55261525604897
hcmv-miR-UL70-3p	8.12799827665383
hcmv-miR-UL70-5p	5.71891762473056
hcmv-miR-US25-1	6.01078355920268
hcmv-miR-US25-2-3p	5.78116167737653
hcmv-miR-US25-2-5p	6.04592214977775
hcmv-miR-US33	6.67787264783359
hcmv-miR-US4	6.99463124167175
hcmv-miR-US5-1	5.85931439032825
hcmv-miR-US5-2	5.69524653979168
hsa-let-7a	13.7943597342306
hsa-let-7b	14.2890210431904
hsa-let-7c	13.2767532638520
hsa-let-7d	11.3965075471363
hsa-let-7e	11.5788361816654
hsa-let-7f	12.2867753226987
hsa-let-7g	11.1760096021924
hsa-let-7i	11.4866739107651
hsa-miR-1	5.93271907363681
hsa-miR-100	10.9662041699389
hsa-miR-101	10.3621692373861
hsa-miR-103	10.7113139640068
hsa-miR-105	5.72105433595456
hsa-miR-106a	9.72297641606795
hsa-miR-106b	10.7195463621642
hsa-miR-107	10.8829432449282
