Hybridization REF	TCGA-76-4926-01B-01T-1485-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.74101094521572
ebv-miR-BART1-5p	5.78306573460852
ebv-miR-BART10	5.97111642539586
ebv-miR-BART11-3p	6.08535355980329
ebv-miR-BART11-5p	5.75500975862826
ebv-miR-BART12	6.05025428147495
ebv-miR-BART13	8.44751960266573
ebv-miR-BART14-3p	5.85361901866772
ebv-miR-BART14-5p	5.78146932885125
ebv-miR-BART15	5.82486566633843
ebv-miR-BART16	6.34342926359877
ebv-miR-BART17-3p	5.89740198941403
ebv-miR-BART17-5p	5.86805772549369
ebv-miR-BART18	5.70818469777257
ebv-miR-BART19	8.39313580599465
ebv-miR-BART2	5.96766920955279
ebv-miR-BART20-3p	5.74920673318054
ebv-miR-BART20-5p	5.73083262108001
ebv-miR-BART3-3p	5.83486732100685
ebv-miR-BART3-5p	5.83593500814076
ebv-miR-BART4	5.83390311676458
ebv-miR-BART5	5.81624693427875
ebv-miR-BART6-3p	5.83582436230357
ebv-miR-BART6-5p	5.86420959512031
ebv-miR-BART7	6.27846643599336
ebv-miR-BART8-3p	5.99969705961559
ebv-miR-BART8-5p	5.80150124324692
ebv-miR-BART9	5.85079476042871
ebv-miR-BHRF1-1	5.93142624990934
ebv-miR-BHRF1-2	5.78372168875423
ebv-miR-BHRF1-2*	5.7994490805177
ebv-miR-BHRF1-3	5.7907450797304
hcmv-miR-UL112	5.85327815456889
hcmv-miR-UL148D	6.13444788433084
hcmv-miR-UL22A	5.83800933893334
hcmv-miR-UL22A*	5.73113882577607
hcmv-miR-UL36	6.4549155416416
hcmv-miR-UL70-3p	8.28072414762285
hcmv-miR-UL70-5p	5.7347471781994
hcmv-miR-US25-1	6.01787183646307
hcmv-miR-US25-2-3p	5.73297586491546
hcmv-miR-US25-2-5p	6.13882613941257
hcmv-miR-US33	6.65997860158719
hcmv-miR-US4	6.87210868289715
hcmv-miR-US5-1	5.90702248417637
hcmv-miR-US5-2	5.76466082603728
hsa-let-7a	12.037848078009
hsa-let-7b	14.4514892349012
hsa-let-7c	13.1034035523782
hsa-let-7d	10.1135372249593
hsa-let-7e	10.9509982895054
hsa-let-7f	9.89906042304452
hsa-let-7g	9.53173967797807
hsa-let-7i	9.49183290057611
hsa-miR-1	5.75589751458612
hsa-miR-100	11.1555920365492
hsa-miR-101	11.1604684308015
hsa-miR-103	11.1921169183563
hsa-miR-105	5.72939117271821
hsa-miR-106a	8.94008536396398
hsa-miR-106b	10.7986118978768
hsa-miR-107	10.8766109473632
hsa-miR-10a	7.35943731213056
hsa-miR-10b	6.59752535179463
hsa-miR-122a	5.81999588781759
hsa-miR-124a	12.6545303891624
hsa-miR-125a	10.3682665600770
hsa-miR-125b	14.1817727026676
hsa-miR-126	9.81930995712862
hsa-miR-126*	6.44374662642084
hsa-miR-127	8.79996923875337
hsa-miR-128a	7.5263745011797
hsa-miR-128b	7.99933120759912
hsa-miR-129	8.60377452856069
hsa-miR-130a	10.7757315451106
hsa-miR-130b	8.10363836929764
hsa-miR-132	8.765050891954
hsa-miR-133a	6.44430334146843
hsa-miR-133b	6.54986207065788
hsa-miR-134	7.34593924740186
hsa-miR-135a	6.85726698886338
hsa-miR-135b	6.05949403280684
hsa-miR-136	8.75723137175395
hsa-miR-137	6.50594910375584
hsa-miR-138	6.52893380496902
hsa-miR-139	6.86103995549912
hsa-miR-140	8.31215785396115
hsa-miR-141	6.37091389910211
hsa-miR-142-3p	8.86884073116977
hsa-miR-142-5p	7.00189313334633
hsa-miR-143	8.88779150882501
hsa-miR-144	6.48684373910226
hsa-miR-145	9.6429756204923
hsa-miR-146a	6.58243417716794
hsa-miR-146b	7.09872444505145
hsa-miR-147	5.83789633901513
hsa-miR-148a	7.21879141788661
hsa-miR-148b	7.4748511781597
hsa-miR-149	9.99660105795676
hsa-miR-150	6.30092190691872
hsa-miR-151	8.75905324895095
hsa-miR-152	8.34680961826418
hsa-miR-153	5.8185397915376
hsa-miR-154	6.36779863982261
hsa-miR-154*	6.1997750725629
hsa-miR-155	7.48333963392751
hsa-miR-15a	8.96801903107377
hsa-miR-15b	9.95473884337697
hsa-miR-16	9.64535423604292
hsa-miR-17-3p	8.03924126918604
hsa-miR-17-5p	8.00328801116594
hsa-miR-181a	10.6269710129725
hsa-miR-181a*	6.83206240317512
hsa-miR-181b	9.9791856386181
hsa-miR-181c	9.13074177048583
hsa-miR-181d	9.41415369529919
hsa-miR-182	5.91979045001507
hsa-miR-182*	5.88236704793693
hsa-miR-183	5.89587823998425
hsa-miR-184	6.10980993834128
hsa-miR-185	8.61612603473407
hsa-miR-186	7.33579862779962
hsa-miR-187	5.87548068266982
hsa-miR-188	7.42845870520068
hsa-miR-189	6.25844586674588
hsa-miR-18a	7.53460435185416
hsa-miR-18a*	5.85123804268924
hsa-miR-18b	5.9042469465475
hsa-miR-190	5.93342789971485
hsa-miR-191	7.47197427390867
hsa-miR-191*	6.19176513522086
hsa-miR-192	6.69430985549817
hsa-miR-193a	8.83968314944102
hsa-miR-193b	8.89404984035725
hsa-miR-194	6.81970953886755
hsa-miR-195	10.7143772059687
hsa-miR-196a	5.42809972210268
hsa-miR-196b	5.84109879827901
hsa-miR-197	8.04076005994291
hsa-miR-198	7.39816527420689
hsa-miR-199a	6.29057567381401
hsa-miR-199a*	5.99060908958146
hsa-miR-199b	5.43604075821661
hsa-miR-19a	8.57334737846335
hsa-miR-19b	10.6392710780106
hsa-miR-200a	6.2164622929521
hsa-miR-200a*	6.39647079096425
hsa-miR-200b	6.24483450779194
hsa-miR-200c	6.2211257785217
hsa-miR-202	8.41560278532236
hsa-miR-202*	5.77681951301646
hsa-miR-203	6.03117536973926
hsa-miR-204	7.67715560536012
hsa-miR-205	6.0252255681484
hsa-miR-206	6.24134611231731
hsa-miR-208	5.81010310675968
hsa-miR-20a	8.7840257950607
hsa-miR-20b	6.92965480997067
hsa-miR-21	14.1264059253855
hsa-miR-210	10.2145609872882
hsa-miR-211	5.84999748382025
hsa-miR-212	8.68005709765509
hsa-miR-214	6.6396082290736
hsa-miR-215	6.16646350706566
hsa-miR-216	5.72822472109377
hsa-miR-217	5.66432175978804
hsa-miR-218	6.53864252764144
hsa-miR-219	10.2434499478826
hsa-miR-22	12.8221991350371
hsa-miR-220	5.78001524209128
hsa-miR-221	7.85185472037873
hsa-miR-222	10.3699470199070
hsa-miR-223	8.52460699768313
hsa-miR-224	5.76272168446619
hsa-miR-23a	10.1847055323819
hsa-miR-23b	11.5234747665681
hsa-miR-24	12.0991611874259
hsa-miR-25	9.230283881222
hsa-miR-26a	12.6154038152532
hsa-miR-26b	7.69550354407389
hsa-miR-27a	10.5913320146647
hsa-miR-27b	10.2558949693103
hsa-miR-28	7.0624968026066
hsa-miR-296	6.9260623889585
hsa-miR-299-3p	6.49640318803626
hsa-miR-299-5p	6.23222707042534
hsa-miR-29a	13.0014768815258
hsa-miR-29b	11.0667427663959
hsa-miR-29c	10.5724955677593
hsa-miR-301	8.73490739113318
hsa-miR-302a	5.93163435228294
hsa-miR-302a*	5.82597535267991
hsa-miR-302b	5.78956044735297
hsa-miR-302b*	5.78093091753259
hsa-miR-302c	5.84139155499747
hsa-miR-302c*	6.16111596786201
hsa-miR-302d	5.82471820782065
hsa-miR-30a-3p	8.40351391621162
hsa-miR-30a-5p	13.1721950760809
hsa-miR-30b	7.87807687030997
hsa-miR-30c	10.0424413596633
hsa-miR-30d	12.0396285999903
hsa-miR-30e-3p	7.93025137007054
hsa-miR-30e-5p	8.34108623682012
hsa-miR-31	6.30670477316662
hsa-miR-32	6.50912198799793
hsa-miR-320	11.9783450763720
hsa-miR-323	6.4613008168819
hsa-miR-324-3p	10.1717869587818
hsa-miR-324-5p	8.60340516387355
hsa-miR-325	5.79366383392515
hsa-miR-326	5.94427397659257
hsa-miR-328	6.75136536901867
hsa-miR-329	6.02610507682127
hsa-miR-33	8.37478716360368
hsa-miR-330	7.19118509510022
hsa-miR-331	10.3013985454767
hsa-miR-335	6.3670352728142
hsa-miR-337	5.76806094692684
hsa-miR-338	9.9672194895665
hsa-miR-339	7.70605518651686
hsa-miR-33b	5.7376769500768
hsa-miR-340	5.81075626302897
hsa-miR-342	10.1918492653233
hsa-miR-345	7.15665906483219
hsa-miR-346	5.93141753535801
hsa-miR-34a	9.79034328956337
hsa-miR-34b	7.55323753332997
hsa-miR-34c	6.212110641571
hsa-miR-361	9.65086377926068
hsa-miR-362	6.58622140218786
hsa-miR-363	6.71485166573012
hsa-miR-363*	5.72749321842715
hsa-miR-365	7.19943101765122
hsa-miR-367	6.10259863646102
hsa-miR-368	6.4502672440528
hsa-miR-369-3p	5.83277614705594
hsa-miR-369-5p	5.7581440239474
hsa-miR-370	10.587242937127
hsa-miR-371	5.8792353855803
hsa-miR-372	5.77866472910363
hsa-miR-373	5.98666369282135
hsa-miR-373*	6.36051036996176
hsa-miR-374	7.38370077201884
hsa-miR-375	5.92790761321025
hsa-miR-376a	8.32975088928955
hsa-miR-376a*	5.82666023184135
hsa-miR-376b	5.83703814110544
hsa-miR-377	7.88850376371243
hsa-miR-378	5.68290056788133
hsa-miR-379	7.18722389982522
hsa-miR-380-3p	5.80557853881519
hsa-miR-380-5p	5.73196363669846
hsa-miR-381	6.9268434896554
hsa-miR-382	7.082544640737
hsa-miR-383	6.3890697698732
hsa-miR-384	5.82539529687984
hsa-miR-409-3p	7.79793887068517
hsa-miR-409-5p	6.12111470315487
hsa-miR-410	8.10283123648673
hsa-miR-411	6.18698778633847
hsa-miR-412	5.71115606378999
hsa-miR-421	6.78704832221069
hsa-miR-422a	6.17980812750744
hsa-miR-422b	7.72924953706686
hsa-miR-423	6.17341618723318
hsa-miR-424	6.21406912300152
hsa-miR-425-3p	6.0496156422328
hsa-miR-425-5p	8.46612246504234
hsa-miR-429	5.91867794395867
hsa-miR-431	6.07958637423663
hsa-miR-432	7.59136187503182
hsa-miR-432*	5.68510757579954
hsa-miR-433	6.40002820692204
hsa-miR-448	5.81631561620337
hsa-miR-449	5.90531332385957
hsa-miR-449b	5.89628870143374
hsa-miR-450	5.7741494972834
hsa-miR-451	8.84676927338659
hsa-miR-452	7.3382177722497
hsa-miR-452*	5.83826951969241
hsa-miR-453	5.91901524790618
hsa-miR-454-3p	5.73427677049382
hsa-miR-454-5p	5.78213636393797
hsa-miR-455	5.71460779278013
hsa-miR-483	6.4423540400451
hsa-miR-484	7.37094662341104
hsa-miR-485-3p	6.66486274221622
hsa-miR-485-5p	6.34116955557627
hsa-miR-486	8.08521703773852
hsa-miR-487a	6.95948232356458
hsa-miR-487b	9.09649100496346
hsa-miR-488	6.19696558680504
hsa-miR-489	5.94021915193014
hsa-miR-490	6.22559997171711
hsa-miR-491	6.88207184126623
hsa-miR-492	5.94561311697224
hsa-miR-493-3p	6.10708741860062
hsa-miR-493-5p	5.87890343318412
hsa-miR-494	10.0774343292869
hsa-miR-495	5.9694097424271
hsa-miR-496	5.84369115660933
hsa-miR-497	8.51742270649205
hsa-miR-498	6.27070148370155
hsa-miR-499	5.75636375816553
hsa-miR-500	6.32294238028652
hsa-miR-501	6.24422767150751
hsa-miR-502	5.91764632085404
hsa-miR-503	5.55262051752941
hsa-miR-504	5.88175914656845
hsa-miR-505	5.99002778393856
hsa-miR-506	5.8998931609126
hsa-miR-507	5.86945544253756
hsa-miR-508	5.94472320427819
hsa-miR-509	6.74104445642871
hsa-miR-510	6.04246537093374
hsa-miR-511	5.76339516679927
hsa-miR-512-3p	6.28137871315612
hsa-miR-512-5p	5.85723141132815
hsa-miR-513	7.31653930718694
hsa-miR-514	5.8133765165379
hsa-miR-515-3p	5.7757414488053
hsa-miR-515-5p	5.83689972373134
hsa-miR-516-3p	5.87648639870675
hsa-miR-516-5p	5.94314366713779
hsa-miR-517*	5.85047543632181
hsa-miR-517a	5.8430229401012
hsa-miR-517b	5.82886023900659
hsa-miR-517c	5.79881727957763
hsa-miR-518a	5.76435537073256
hsa-miR-518b	5.792175491337
hsa-miR-518c	5.78001186650162
hsa-miR-518c*	6.36996383936742
hsa-miR-518d	5.81697640176665
hsa-miR-518e	5.79987839617083
hsa-miR-518f	5.77033835461726
hsa-miR-518f*	6.15537104642461
hsa-miR-519a	5.80377916987567
hsa-miR-519b	5.73065973909653
hsa-miR-519c	5.83200976425298
hsa-miR-519d	5.86173588133778
hsa-miR-519e	5.91227278075724
hsa-miR-519e*	6.68606841262789
hsa-miR-520a	5.75298001353792
hsa-miR-520a*	5.8733879872643
hsa-miR-520b	6.14242927525713
hsa-miR-520c	5.85001069492438
hsa-miR-520d	5.88495342762909
hsa-miR-520d*	6.53814813056955
hsa-miR-520e	5.96681855152496
hsa-miR-520f	5.84231855007841
hsa-miR-520g	5.80524307827111
hsa-miR-520h	5.81775083379241
hsa-miR-521	5.82279121290255
hsa-miR-522	5.89161121265054
hsa-miR-523	5.89529406705666
hsa-miR-524	5.7811791037767
hsa-miR-524*	5.99276250247399
hsa-miR-525	5.94872494225368
hsa-miR-525*	5.77140099080741
hsa-miR-526a	6.28736005384993
hsa-miR-526b	6.0379712389837
hsa-miR-526b*	5.82137707215351
hsa-miR-526c	5.89009404920186
hsa-miR-527	6.63082649241919
hsa-miR-532	6.7112275447619
hsa-miR-539	5.87480708913381
hsa-miR-542-3p	5.34166017015361
hsa-miR-542-5p	5.45402837230838
hsa-miR-544	5.78168481957291
hsa-miR-545	5.87125895370368
hsa-miR-548a	5.75472745753485
hsa-miR-548b	5.73314496672754
hsa-miR-548c	5.99697770643489
hsa-miR-548d	5.75159435969176
hsa-miR-549	5.80205583155447
hsa-miR-550	6.37030882399674
hsa-miR-551a	5.76883845658018
hsa-miR-551b	7.12527477589811
hsa-miR-552	5.80499134717651
hsa-miR-553	5.87712986351158
hsa-miR-554	5.80634709107429
hsa-miR-555	5.76852833589453
hsa-miR-556	5.76556832255985
hsa-miR-557	7.47959444326896
hsa-miR-558	5.79816434617395
hsa-miR-559	5.78390932506183
hsa-miR-560	6.5931867712462
hsa-miR-561	5.79544245340839
hsa-miR-562	5.7888066959752
hsa-miR-563	5.78074383860433
hsa-miR-564	7.40918281717485
hsa-miR-565	8.39641459086134
hsa-miR-566	5.8959320812023
hsa-miR-567	5.85704182061913
hsa-miR-568	5.79054679442025
hsa-miR-569	5.83203563537016
hsa-miR-570	5.82844057187275
hsa-miR-571	5.88082155705419
hsa-miR-572	7.57129991588449
hsa-miR-573	5.79949566627648
hsa-miR-574	8.28467460647483
hsa-miR-575	8.86532070869078
hsa-miR-576	5.69716724825379
hsa-miR-577	5.80734831525443
hsa-miR-578	5.76490040650703
hsa-miR-579	5.8215020101904
hsa-miR-580	5.78147556136513
hsa-miR-581	5.7811354134018
hsa-miR-582	5.76729113929376
hsa-miR-583	5.99013757535364
hsa-miR-584	6.52128192477747
hsa-miR-585	5.85124848485028
hsa-miR-586	5.79134062142064
hsa-miR-587	5.7287350145143
hsa-miR-588	5.79849077336908
hsa-miR-589	5.76195250658554
hsa-miR-590	6.28335946948752
hsa-miR-591	5.7551202480756
hsa-miR-592	5.33997123628094
hsa-miR-593	5.81964658064513
hsa-miR-595	6.48045676291584
hsa-miR-596	5.77860875380159
hsa-miR-597	5.77641943091477
hsa-miR-598	6.42214795883014
hsa-miR-599	5.78150677776722
hsa-miR-600	5.75363748135505
hsa-miR-601	7.7253288249348
hsa-miR-602	6.30265717870637
hsa-miR-603	5.76432082410249
hsa-miR-604	5.87057381120535
hsa-miR-605	6.64811709878417
hsa-miR-606	5.74039426164877
hsa-miR-607	5.70356320422882
hsa-miR-608	5.79800616355138
hsa-miR-609	6.17533817118675
hsa-miR-610	6.93767225386462
hsa-miR-611	5.97226762879171
hsa-miR-612	5.72275726638994
hsa-miR-613	5.76637896363795
hsa-miR-614	5.83516514850115
hsa-miR-615	6.08015688852493
