Hybridization REF	TCGA-14-1829-01A-01T-0599-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.7635452353983
ebv-miR-BART1-5p	5.75017049635915
ebv-miR-BART10	5.76354467303876
ebv-miR-BART11-3p	6.14719360284813
ebv-miR-BART11-5p	5.73441174269683
ebv-miR-BART12	5.80552897217762
ebv-miR-BART13	7.99210582845574
ebv-miR-BART14-3p	5.74545178152005
ebv-miR-BART14-5p	5.70850365846665
ebv-miR-BART15	5.75435668391200
ebv-miR-BART16	5.77898887562896
ebv-miR-BART17-3p	5.73276158801781
ebv-miR-BART17-5p	5.7730913128296
ebv-miR-BART18	5.77723200213828
ebv-miR-BART19	7.10396924574036
ebv-miR-BART2	5.7888822793259
ebv-miR-BART20-3p	5.72990941778901
ebv-miR-BART20-5p	5.77006817375882
ebv-miR-BART3-3p	5.7316588997413
ebv-miR-BART3-5p	5.7540970605689
ebv-miR-BART4	5.78427117214933
ebv-miR-BART5	5.72903315644995
ebv-miR-BART6-3p	5.71889880265297
ebv-miR-BART6-5p	5.71872472072413
ebv-miR-BART7	6.41348404928018
ebv-miR-BART8-3p	5.93478824202072
ebv-miR-BART8-5p	5.76244328160865
ebv-miR-BART9	5.78547494732747
ebv-miR-BHRF1-1	5.91032129571096
ebv-miR-BHRF1-2	5.73933668014795
ebv-miR-BHRF1-2*	5.80516375853506
ebv-miR-BHRF1-3	5.74978712321426
hcmv-miR-UL112	5.78293710289786
hcmv-miR-UL148D	6.23221760997765
hcmv-miR-UL22A	5.86865458391576
hcmv-miR-UL22A*	5.75617660580084
hcmv-miR-UL36	6.47407139485411
hcmv-miR-UL70-3p	7.62979742041396
hcmv-miR-UL70-5p	5.73920487749059
hcmv-miR-US25-1	6.02265428159715
hcmv-miR-US25-2-3p	5.72636297774402
hcmv-miR-US25-2-5p	6.00851838886116
hcmv-miR-US33	6.58259916949697
hcmv-miR-US4	6.49410346209205
hcmv-miR-US5-1	5.7967595239823
hcmv-miR-US5-2	5.74647804849276
hsa-let-7a	13.6257052120757
hsa-let-7b	13.8480901844726
hsa-let-7c	12.3647539948246
hsa-let-7d	11.6313392679934
hsa-let-7e	11.5463383181816
hsa-let-7f	11.8441888795785
hsa-let-7g	11.7118410590926
hsa-let-7i	11.3513294779569
hsa-miR-1	5.84739868033751
hsa-miR-100	10.1644540911882
hsa-miR-101	10.0212836460905
hsa-miR-103	10.2854838309351
hsa-miR-105	5.75698125675564
hsa-miR-106a	9.03157038590615
hsa-miR-106b	10.6791096480147
hsa-miR-107	10.928642738795
hsa-miR-10a	6.86440015006
hsa-miR-10b	9.25872468670379
hsa-miR-122a	5.78491860856246
hsa-miR-124a	8.44509734841744
hsa-miR-125a	10.7322623820233
hsa-miR-125b	13.3789119236194
hsa-miR-126	12.0568159399154
hsa-miR-126*	7.07591520780911
hsa-miR-127	8.15823362123141
hsa-miR-128a	7.06498110720451
hsa-miR-128b	7.34955967591551
hsa-miR-129	6.33977377867808
hsa-miR-130a	10.8936387984719
hsa-miR-130b	8.23292019782607
hsa-miR-132	7.3880746028114
hsa-miR-133a	6.06052327522548
hsa-miR-133b	6.20245579177122
hsa-miR-134	6.82714502388143
hsa-miR-135a	6.80058543537358
hsa-miR-135b	6.26784238441577
hsa-miR-136	8.4690567179615
hsa-miR-137	6.60300113557698
hsa-miR-138	6.35398010760046
hsa-miR-139	6.51114454941213
hsa-miR-140	9.55003809508472
hsa-miR-141	6.35149939711069
hsa-miR-142-3p	10.1072872122280
hsa-miR-142-5p	8.29872480784354
hsa-miR-143	10.0955972111826
hsa-miR-144	7.49209142575394
hsa-miR-145	10.6267873306177
hsa-miR-146a	7.78309504027725
hsa-miR-146b	8.50720214162603
hsa-miR-147	5.74125054315995
hsa-miR-148a	9.25829019256497
hsa-miR-148b	7.7089997961875
hsa-miR-149	8.7487520923901
hsa-miR-150	6.53796450517828
hsa-miR-151	8.19249182780799
hsa-miR-152	8.3048450952331
hsa-miR-153	5.95376030832001
hsa-miR-154	6.39759356393605
hsa-miR-154*	6.21678270765772
hsa-miR-155	8.46560102023863
hsa-miR-15a	10.7607724793920
hsa-miR-15b	10.4263290957586
hsa-miR-16	11.7066994304261
hsa-miR-17-3p	7.70356648057295
hsa-miR-17-5p	8.57381214377062
hsa-miR-181a	9.70892858790934
hsa-miR-181a*	6.90992984148259
hsa-miR-181b	9.73238497154617
hsa-miR-181c	9.41386732259585
hsa-miR-181d	9.37192509427678
hsa-miR-182	7.28971954345597
hsa-miR-182*	5.88061338626851
hsa-miR-183	6.10432407924027
hsa-miR-184	6.18115361786717
hsa-miR-185	8.9103316209396
hsa-miR-186	7.8604869927549
hsa-miR-187	6.1417396684561
hsa-miR-188	7.00306556360732
hsa-miR-189	6.40600624488518
hsa-miR-18a	7.67124382393247
hsa-miR-18a*	5.86440838426869
hsa-miR-18b	6.36626795201498
hsa-miR-190	6.07116757468284
hsa-miR-191	7.86905693882493
hsa-miR-191*	6.09710846361946
hsa-miR-192	6.98478908262722
hsa-miR-193a	7.968636035519
hsa-miR-193b	8.99849669824454
hsa-miR-194	6.63798992745084
hsa-miR-195	11.2880591104919
hsa-miR-196a	7.31980017033081
hsa-miR-196b	7.05028807083443
hsa-miR-197	7.3848784187302
hsa-miR-198	6.97494007889991
hsa-miR-199a	7.12166530212141
hsa-miR-199a*	8.00849967726895
hsa-miR-199b	6.73094273557536
hsa-miR-19a	8.6371610694906
hsa-miR-19b	10.0877896799571
hsa-miR-200a	6.17368293360147
hsa-miR-200a*	6.75717325207508
hsa-miR-200b	6.03975120886331
hsa-miR-200c	6.16273443130514
hsa-miR-202	8.24883176920449
hsa-miR-202*	5.78996035567775
hsa-miR-203	5.74163256066467
hsa-miR-204	8.83959393884888
hsa-miR-205	5.98440616952079
hsa-miR-206	5.89328164672649
hsa-miR-208	5.72655093842619
hsa-miR-20a	9.15856465922988
hsa-miR-20b	7.99527164618342
hsa-miR-21	15.1916083898176
hsa-miR-210	9.0370636566172
hsa-miR-211	5.79524701944928
hsa-miR-212	8.80064861378084
hsa-miR-214	7.13815545610145
hsa-miR-215	6.44224822739638
hsa-miR-216	5.68550647426492
hsa-miR-217	5.71246797678692
hsa-miR-218	6.20667801181508
hsa-miR-219	10.8330017361003
hsa-miR-22	12.6823371845690
hsa-miR-220	5.77108501690329
hsa-miR-221	7.5225729042351
hsa-miR-222	9.5631317746054
hsa-miR-223	10.1721226276428
hsa-miR-224	6.42210742312652
hsa-miR-23a	11.6850976597706
hsa-miR-23b	11.2880191652521
hsa-miR-24	12.5368614890906
hsa-miR-25	9.52463095088044
hsa-miR-26a	12.8738865258660
hsa-miR-26b	8.8139578001814
hsa-miR-27a	11.7048847617218
hsa-miR-27b	10.2100636029538
hsa-miR-28	7.73331869758098
hsa-miR-296	6.75352795458712
hsa-miR-299-3p	6.76002303752242
hsa-miR-299-5p	6.53323729830858
hsa-miR-29a	13.0863221121472
hsa-miR-29b	11.9546631355717
hsa-miR-29c	10.7606098638700
hsa-miR-301	8.52306879971615
hsa-miR-302a	5.82822711810872
hsa-miR-302a*	5.77513604208038
hsa-miR-302b	5.78697263558543
hsa-miR-302b*	5.781306632776
hsa-miR-302c	5.80510890969545
