Hybridization REF	TCGA-12-1597-01B-01T-0919-07
Composite Element REF	unc_DWD_Batch_adjusted
ebv-miR-BART1-3p	5.79034522425168
ebv-miR-BART1-5p	5.76974975443257
ebv-miR-BART10	5.79887316464381
ebv-miR-BART11-3p	5.99288172463401
ebv-miR-BART11-5p	5.73941930195558
ebv-miR-BART12	5.81873975667747
ebv-miR-BART13	7.7253973299699
ebv-miR-BART14-3p	5.79779208629209
ebv-miR-BART14-5p	5.81293896017558
ebv-miR-BART15	5.78184383720885
ebv-miR-BART16	5.84886465835352
ebv-miR-BART17-3p	5.87618472237231
ebv-miR-BART17-5p	5.83785177173696
ebv-miR-BART18	5.80754058112296
ebv-miR-BART19	7.36098658306939
ebv-miR-BART2	5.76335874261068
ebv-miR-BART20-3p	5.75947559437017
ebv-miR-BART20-5p	5.76610721628321
ebv-miR-BART3-3p	5.76806307405108
ebv-miR-BART3-5p	5.75035936608146
ebv-miR-BART4	5.8650318909461
ebv-miR-BART5	5.84223398315629
ebv-miR-BART6-3p	5.76737056884946
ebv-miR-BART6-5p	5.76020070803394
ebv-miR-BART7	6.32912174226959
ebv-miR-BART8-3p	6.05228608948601
ebv-miR-BART8-5p	5.73382745222999
ebv-miR-BART9	5.81540232518331
ebv-miR-BHRF1-1	5.86248750849491
ebv-miR-BHRF1-2	5.78752091971732
ebv-miR-BHRF1-2*	5.82552283041352
ebv-miR-BHRF1-3	5.73785719349266
hcmv-miR-UL112	5.78089622798309
hcmv-miR-UL148D	6.10598466017574
hcmv-miR-UL22A	5.86205972861818
hcmv-miR-UL22A*	5.77090563782992
hcmv-miR-UL36	6.4066433210967
hcmv-miR-UL70-3p	8.37928666876654
hcmv-miR-UL70-5p	5.78196176286614
hcmv-miR-US25-1	6.0438499356462
hcmv-miR-US25-2-3p	5.78126533218942
hcmv-miR-US25-2-5p	6.02429702263819
hcmv-miR-US33	6.43905676725543
hcmv-miR-US4	6.94839633174427
hcmv-miR-US5-1	5.85195054120103
hcmv-miR-US5-2	5.72406352846124
hsa-let-7a	13.5528939004373
hsa-let-7b	14.2597105154902
hsa-let-7c	12.7127090777667
hsa-let-7d	11.2617770779480
hsa-let-7e	11.8989889077643
hsa-let-7f	11.8402485546784
hsa-let-7g	10.5329010060655
